enforcement_zone,hour,violation_count,avg_congestion_score,hourly_frequency_score,hourly_risk_score,recommended_time_window
"4th Main Road, The Colonnade, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"4th Main Road, Shashi Kiran Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"Someshwarapura Main Road, Jeevan Kendra Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"Assayee Road, St Thomas Town, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Ashley Park Road, Brigade Orchid, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"Arrrow, UG17, Dr. Rajkumar Road, Subramanya Nagar 2nd Stage, Subrahmanya Nagar, Subramanyanagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560055, India",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"Kengeri Main Road, Kengunta, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"5th Cross Road, Jaladarshini Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"5th Cross Road, Judicial Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"5th Cross Road, Brooke Bond, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"5th Cross Road, Esteem Gardenia, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"5th C Cross Road, IAS Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"5th A Main Road, Block 2, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"Suranjan Das Road, BEML Circle, GM Palya, Bengaluru, Karnataka. Pin-560075 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"59, 15th Cross Road, Malleswaram, Malleshwaram, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"Annaswamy Mudaliar Road, Narayana Reddy Colony, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
"Anjaneya Temple Street, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Huskuru, Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560100, India",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"5th Cross Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Kengeri Main Road, Janata Colony, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"5th Cross Road, Mysore Road Industrial Employees House Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"5th Cross Road, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"Suggatta Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"5th Cross Road, Fortuna Glade, Vijaya Bank Layout, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)",7,1,14.12,8.667235888955368,10.303065122268757,07:00 - 08:00
"5th Cross Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"Kengeri Railway Station Road, Police Quarters, Stage 1, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"Kesavaraj Road, Keshwaraj Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"Kempegowda International Airport, Airport City Road, Bengaluru, Devanahalli taluku, Bengaluru North, Karnataka, 560300, India",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"Kempegowda International Airport, KIAL T2 Exit Road, Bengaluru, Devanahalli taluku, Bengaluru North, Karnataka, 560300, India",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"5th Cross Road, Shopper Junction, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"5th Cross Road, Sobha Aster Apartment, Vijaya Bank Layout, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"5th Cross Road, R.T Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"Hotel Royal Orchid, 1, 3rd Main Road, Amarjyothi Layout, Domlur, Kodihalli, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"RK Street, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"Anantha sishu nivasa, Bull Temple Road, Gandhi Bazaar, Basavanagudi, N.R Colony, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560004, India",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Spar, Bhagyada Bagilu Road, Yelahanka, Yelahanka Old Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"Spencer Road, Metropolitan Apartment, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",21,1,14.12,8.667235888955368,10.303065122268757,21:00 - 22:00
"Amrutha College Road, SV Residency, Priyanka Layout, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",21,1,14.12,8.667235888955368,10.303065122268757,21:00 - 22:00
"Sporto, 5th Main Road, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Kembathahalli Main Road, Gundappa Layout, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Kasturba Cross Road, Rotary Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Kasturba Road, Golden Orchid Apartment, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"5th Main Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",21,1,14.12,8.667235888955368,10.303065122268757,21:00 - 22:00
"Subramanyapura Main Road, Kanaka Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
"Kenchenahalli Main Road, Kenchenahalli, Rajarajeshwari Nagar, Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Kempegowda Museum, Mahatma Gandhi Road, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
"Sree Swami Vivekananda Road, Block 2 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"Sree Swami Vivekananda Road, Brindavan Nagar, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"ITI Layout Road, Thyagarajnagar, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560085, India",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"IDBI Bank, 1st A Main Road, Sector A, Yelahanka New Town, Yelahanka Satellite Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"Amrutha College Road, Elements Layout, Haralur, Bengaluru, Karnataka. Pin-560035 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"Karnataka State Seed and Organic Certification Agency, Bellary Road, Bhoopasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"Papanna Street, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"Paran Jyothi Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"Subedar Chatram Road, Swastik Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"5th Main Road, Jai Maruti Nagar Circle, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"5th Main Road, Karnataka Electricity Board Quarters, Govindaraja Nagar, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"RK Mutt Road, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Ambalipura, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"Airport City Road, Mylanahalli, Devanahalli taluku, Bengaluru North, Karnataka, 562149, India",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Agara Junction Flyover, HSR Layout 27th Main Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Agara, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
"Airlines, 6th Cross Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"Park View, Craig Park Road, Craig Park Layout, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Patel Basappa Reddy Road, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Patel Garden Road, Sait Palya, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Patel Public School Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"60 Feet Main Road, Block C, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",21,1,14.12,8.667235888955368,10.303065122268757,21:00 - 22:00
"State Bank of Mysore Settigere, Bellary Road, Meenukunte, Minakunte Hosuru, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"5th Main Road, Shree Circle, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"5th Main Road, Stage 1, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"5th Main Road, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"5th Main Road, M Anjana Murthy Circle, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Kanteerava Studio Main Road, Shankar Nagar, Dr. Puneeth Rajkumar Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560096, India",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
"St Marks Road, Saint Marks Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"St. Anthony's School, Cleveland Road, Cleveland Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"St. John's Road, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"St. John's Road, Sivanchetti Gardens, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"St. Patrick's Square, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"State Bank of India Road, Purushotham Layout, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"Kariammana Agrahara Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Kamaraj Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"6th A Cross Road, Sector 11, LIC Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"6th B Cross Road, Block 3, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"A Cross Road, Basappa Garden, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"9th Main Road, Nagavara, Hennur, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560045, India",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"9th Main Road, Chairman Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"Kamalamma M Rangegowda Road, Asthagrama New Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",7,1,14.12,8.667235888955368,10.303065122268757,07:00 - 08:00
"Kamaraj Road, Bharthi Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"Pettigrove Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"Phoenix One Bangalore West, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"6th Cross Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",4,1,14.12,8.667235888955368,10.303065122268757,04:00 - 05:00
"6th Cross Road, Green City Euthopia, Sunshine Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Kanakapura Road, Narayana Nagara, Vasanthapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"Kanakapura Road, Vasanthapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",7,1,14.12,8.667235888955368,10.303065122268757,07:00 - 08:00
"Pipe Line Road, Seenappa Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"6th Cross Road, Venkatappa Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"6th Main Road, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"6th Cross Road, Palace Orchards Lower, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560003 (India)",3,1,14.12,8.667235888955368,10.303065122268757,03:00 - 04:00
"6th Cross Road, Malleswaram, Malleshwaram, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"6th Cross Road, Malleswaram, Malleshwaram, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560003, India",2,1,14.12,8.667235888955368,10.303065122268757,02:00 - 03:00
"6th Cross Road, Maruthi Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",21,1,14.12,8.667235888955368,10.303065122268757,21:00 - 22:00
"6th Cross Road, NS Palya Industrial Area, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"9th Cross Road, Willson Garden Housing Cooperative Society, JP Nagar Phase 7, Bengaluru, Karnataka. Pin-560078 (India)",23,1,14.12,8.667235888955368,10.303065122268757,23:00 - 00:00
"9th Cross Road, Prosperhomes Bliss, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",21,1,14.12,8.667235888955368,10.303065122268757,21:00 - 22:00
"9th Cross Road, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",1,1,14.12,8.667235888955368,10.303065122268757,01:00 - 02:00
"9th Cross Road, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
"Sri Sri Sri Balagangadharanatha Swamy Road, Puttenahalli Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",5,1,14.12,8.667235888955368,10.303065122268757,05:00 - 06:00
"Indian Oil Flyover, Muniga Layout, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-560033 (India)",22,1,14.12,8.667235888955368,10.303065122268757,22:00 - 23:00
"Puttenahalli Main Road, Brigade Millennium, JP Nagar Phase 7, Bengaluru, Karnataka. Pin-560078 (India)",6,1,14.12,8.667235888955368,10.303065122268757,06:00 - 07:00
"Sri Sri Sri Balagangadharanatha Swamy Road, Unishire Pratyaksh, Kumara Park West, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",0,1,14.12,8.667235888955368,10.303065122268757,00:00 - 01:00
