enforcement_zone,latitude,longitude,violation_count,frequency_score,avg_congestion_score,max_congestion_score,priority_score,risk_level,enforcement_demand_score,demand_percentage,cumulative_demand,allocation_weight,recommended_officers
"Dr Rajkumar Puniya Bhoomi Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",12.99949191875,77.52461001875,16,29.37383452948252,21.30375,30.02,27.08204226474126,Medium,26.613921491215386,0.00020081070242757942,0.2841296995604837,0.0006698003264360143,1
"8th Main Road, Block 3, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.016589895652173,77.53128172608696,23,32.949028541839446,15.646521739130435,30.03,27.174470792658852,Medium,26.601248306707348,0.00020071507912441857,0.28433041463960806,0.0006694813767042633,1
"15th Cross Road, SRPC Quarters, Defence Colony, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",13.05938982195122,77.58760521707318,41,38.750943032107685,10.157073170731707,17.33,25.888593467273356,Medium,26.600994277415325,0.00020071316239070517,0.2845311278019988,0.0006694749834749611,1
"4th Cross Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.85490118,77.66476062666668,15,28.745298166915855,22.278000000000002,29.67,26.99004908345793,Medium,26.57421399180372,0.00020051109641682556,0.28473163889841563,0.0006688009962141727,1
"Thanisandra Main Road, Sri Balaji Krupa Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",13.072213885714286,77.63364635,14,28.076183769071587,21.39428571428571,36.37,27.73037759882151,Medium,26.566901072989374,0.00020045591806348184,0.28493209481647913,0.0006686169498529228,1
"Leela Palace Road, The Colonnade, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",12.96068629009066,77.64915137053644,25,33.77888530339491,14.7204,28.26,26.957562651697454,Medium,26.5565269168672,0.00020037764167799406,0.28513247245815715,0.0006683558604392704,1
"Old Madras Road, Sattva Kings Domain, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.992542809375,77.65996666875,32,36.25065325809892,14.2159375,16.27,25.64410787904946,Medium,26.540437416954404,0.000200256241162844,0.28533272869931997,0.0006679509313010621,1
"HAL Airport Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.955894715789475,77.71501001578947,19,31.058777935876957,17.091052631578947,34.61,27.578704757412165,Medium,26.525196285784958,0.00020014124186606855,0.28553286994118604,0.0006675673533065181,1
"4th Main Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.0180156625,77.53171199375,16,29.37383452948252,20.44375,32.14,27.24804226474126,Medium,26.524921491215387,0.00020013916845157542,0.2857330091096376,0.000667560437471418,1
"2nd Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.938635442515341,77.6974281405437,22,32.50778430084399,15.92181818181818,30.73,27.176437604967447,Medium,26.524917729100554,0.00020013914006519417,0.2859331482497028,0.0006675603427891765,1
"Anand Nagar Main Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.033694024999999,77.588651325,36,37.43682257041187,12.375555555555556,15.92,25.615077951872603,Medium,26.513696858170974,0.00020005447494081697,0.2861332027246436,0.0006672779438569481,1
"6th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",12.997665921428572,77.57113360952381,42,38.99489957663459,10.42047619047619,14.16,25.45559264546015,Medium,26.51036143381569,0.00020002930807813197,0.2863332320327217,0.0006671940002591319,1
"Dr Rajgopal Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.02720299512195,77.57959023414634,41,38.750943032107685,10.80219512195122,14.16,25.448130052639208,Medium,26.509786960342154,0.00020002497348874107,0.28653325700621046,0.0006671795423176283,1
"6th Cross Road, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.9068534375,77.62931035625,32,36.25065325809892,11.4928125,25.45,26.66317037904946,Medium,26.505343666954406,0.0001999914473935138,0.286733248453604,0.0006670677166566655,1
"Ayyappa Temple Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.069985110256411,77.58804483076923,39,38.245102477605926,9.917179487179487,19.8,26.057705084956808,Medium,26.485819183196078,0.00019984412880691093,0.2869330925824109,0.0006665763382779046,1
"Dr Rajkumar Puniya Bhoomi Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.020054041666667,77.53209880833333,24,33.37225770483806,14.612083333333333,30.03,27.07575385241903,Medium,26.471970904327602,0.00019973963903422147,0.28713283222144514,0.0006662278146035658,1
"Whitefield Main Road, HM Tech Park, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.982185686363636,77.75199238181818,22,32.50778430084399,16.934545454545454,26.5,26.63425578678563,Medium,26.4563722745551,0.00019962194229409402,0.28733245416373926,0.0006658352393373833,1
"Rose Garden Road, Kalyani Vista Phase 2, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",12.90161169032258,77.59393924838709,31,35.931622708644824,14.54709677419355,15.91,25.511940386580477,Medium,26.444876360722397,0.00019953520188146622,0.28753198936562074,0.0006655459183201718,1
"3rd Main Road, Gopalan Residency, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",12.966245554166667,77.5485859625,24,33.37225770483806,15.03875,28.26,26.84975385241903,Medium,26.444304237660937,0.00019953088502669964,0.28773152025064747,0.0006655315195321746,1
"Varthur Main Road, Sigma Soft Teck Park, Varathur Kodi, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.956473899999999,77.745180525,16,29.37383452948252,20.1125,32.49,27.21866726474126,Medium,26.443983991215386,0.00019952846866300435,0.28793104871931047,0.0006655234597964516,1
"6th Main Road, Prestige MSR, MSR Nagar, Bengaluru, Karnataka. Pin-560054 (India)",13.032071471052632,77.56385405526316,38,37.982615678318496,11.810526315789474,14.16,25.366465733896092,Medium,26.440122833601485,0.00019949933497171848,0.2881305480542822,0.0006654262849163399,1
"Yemalur Road, NCC Nagarjuna Green Woods, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.940032878947369,77.69266449999999,19,31.058777935876957,18.65421052631579,28.26,26.777652125833217,Medium,26.437301548942855,0.00019947804746043478,0.28833002610174263,0.0006653552808222629,1
"19th Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9111972,77.64459230833333,36,37.43682257041187,12.640277777777778,14.15,25.340494618539267,Medium,26.429349635948746,0.00019941804768796545,0.2885294441494306,0.0006651551527080726,1
"5th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",12.997861125,77.56968870277778,36,37.43682257041187,11.993611111111111,16.27,25.570494618539268,Medium,26.415016302615417,0.000199309898021418,0.288728754047452,0.0006647944215265085,1
"Dr Rajkumar Puniya Bhoomi Road, KHCS, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",12.958407825,77.51765205000001,4,16.68612885241903,35.835,46.95,28.48356442620952,Medium,26.41462086883047,0.00019930691434476798,0.2889280609617968,0.0006647844695290801,1
"Thavarekere Main Road, Tavarekere, Bengaluru, Karnataka. Pin-560029 (India)",12.922853207142856,77.61016884285714,14,28.076183769071587,22.353571428571428,31.43,27.030163313107224,Medium,26.408651072989375,0.00019926187029154212,0.28912732283208836,0.0006646342259355368,1
"Sarjapura Main Road, Rainbow Drive, Halanayakana Halli, Bengaluru, Karnataka. Pin-560035 (India)",12.909728519047619,77.68713564285714,21,32.046922883175334,16.08857142857143,31.44,27.138032870159098,Medium,26.400807585746435,0.00019920268862666583,0.289326525520715,0.0006644368266038579,1
"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",13.054568990000002,77.7629273125,40,38.50110745437615,9.871500000000001,17.69,25.750003727188073,Medium,26.39963409990688,0.000199193834293951,0.289525719355009,0.0006644072931433846,1
"MEC Road, BCM Vertex, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",13.01771786,77.548126212,25,33.77888530339491,13.7476,30.03,27.019722651697453,Medium,26.3930469168672,0.00019914413185330714,0.28972486348686227,0.0006642415115860996,1
"80 Feet Road, Corona Apartments, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",13.068792796551724,77.62589780689656,29,35.26250831080055,14.340344827586208,19.79,25.891357603676134,Medium,26.392500260595472,0.0001991400071537604,0.28992400349401604,0.0006642277537282292,1
"Shreepuram Main Road, Muneshwara Block, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",13.0084147,77.5426512862069,29,35.26250831080055,13.077241379310346,24.03,26.36042656919338,Medium,26.374414053698924,0.0001990035408343439,0.2901230070348504,0.0006637725728828474,1
"27th Main Road, CPWD Quarters, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.914689602857143,77.65174703999999,35,37.15275891676304,11.296285714285714,19.8,25.925265172667235,Medium,26.367717404219675,0.00019895301243377418,0.29032196004728417,0.0006636040363517424,1
"Owners Ct E Road, Rochea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",12.899071925,77.675383340625,32,36.25065325809892,12.6834375,19.8,25.89035787904946,Medium,26.357062416954406,0.0001988726170858807,0.29052083266437007,0.000663335879178783,1
"RT Nagar Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.018713728205128,77.59219031025641,39,38.245102477605926,10.250769230769231,17.33,25.663782008033735,Medium,26.355575593452492,0.00019886139851848906,0.29071969406288856,0.0006632984598579488,1
"Hosur Road, Classic Colony, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",12.8248397,77.684014,1,7.186324541728964,49.77,49.77,28.478162270864484,Medium,26.34897849795093,0.00019881162128509308,0.29091850568417366,0.000663132428830844,1
"Tannery Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)",13.007735862962964,77.61281778148148,27,34.54721265718409,14.115555555555556,24.03,26.31427299525871,Medium,26.34441140589569,0.00019877716108861407,0.2911172828452623,0.0006630174874926999,1
"Raintree Boulevard Internal Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.069600677655039,77.59243427166666,36,37.43682257041187,9.5525,24.04,26.392161285205933,Medium,26.337627413726526,0.0001987259736590125,0.2913160088189213,0.0006628467527826367,1
"Kemp Road, Elegant Springdale, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",12.994554038888888,77.60784802777778,18,30.52698574134533,19.705555555555556,26.49,26.473159537339335,Medium,26.335786602184378,0.0001987120841366083,0.2915147209030579,0.0006628004245415226,1
"5th Cross Road, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.906983166666668,77.6292737875,24,33.37225770483806,14.510416666666666,28.97,26.83325385241903,Medium,26.330387570994265,0.00019867134668849972,0.2917133922497464,0.0006626645455484636,1
"13th Main Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.991992134285715,77.58987003142857,35,37.15275891676304,10.974285714285715,20.51,25.970665172667236,Medium,26.326017404219673,0.00019863837235737676,0.2919120306221038,0.0006625545602863079,1
"Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",13.098173145454545,77.59850528484847,33,36.56015907121148,12.075151515151516,19.8,25.862624990151197,Medium,26.314390519469345,0.00019855064372653486,0.29211058126583034,0.0006622619430858035,1
"Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",12.929529389999999,77.68368296,20,31.56461849037872,16.749000000000002,30.73,26.95300924518936,Medium,26.295690169708298,0.00019840954349925732,0.2923089908093296,0.0006617913059277827,1
"Queens Road, Nayak Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.990323880645162,77.59945993548388,31,35.931622708644824,10.08548387096774,30.03,26.997456515612733,Medium,26.29531184459336,0.00019840668891309265,0.29250739749824267,0.0006617817845092435,1
"Wind Tunnel Road, Rifco Santhosh Apartment, Cauvery Nagar, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",12.957388824316784,77.65383043078478,15,28.745298166915855,21.30933333333333,30.02,26.76944908345793,Medium,26.270180658470387,0.00019821706593175717,0.29270561456417443,0.000661149300616389,1
"Magadi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.95754631111111,77.51905964444444,18,30.52698574134533,17.883333333333333,32.14,27.056492870672667,Medium,26.2630088244066,0.0001981629521087898,0.2929037775162832,0.000660968804976216,1
"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",13.054436873333334,77.53411276,30,35.60246252987629,12.878666666666668,21.56,25.976831264938145,Medium,26.24488772476529,0.00019802622251225392,0.29310180373879546,0.0006605127459749472,1
"Yemalur Road, Sree Utopia Apartment, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.939819796,77.69404674399999,25,33.77888530339491,14.3116,26.5,26.482922651697454,Medium,26.2374469168672,0.0001979700791941361,0.2932997738179896,0.0006603254809918167,1
"BTP200 - 15th Cross, 33rd Main, JP Nagar",12.9063283,77.58138778214285,28,34.91102804853817,14.146428571428572,20.85,25.86944259569766,Medium,26.237315426695996,0.0001979690870579847,0.2934977429050476,0.0006603221717403175,1
"Sri Dattathreya Temple Road, NR Colony, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",12.940230088888889,77.56644816111111,36,37.43682257041187,12.081111111111111,14.15,25.17274461853927,Medium,26.233641302615418,0.00019794136459560084,0.2936956842696432,0.0006602297039877034,1
"Commissariat Road, Bangalore Central, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",12.973161285714287,77.61094963714285,35,37.15275891676304,11.911428571428571,16.27,25.403808029810094,Medium,26.230017404219673,0.0001979140211023612,0.2938935982907456,0.0006601385002795524,1
"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",12.891900009090346,77.63822876224036,32,36.25065325809892,12.11,20.5,25.85832662904946,Medium,26.226359291954406,0.0001978864194543369,0.2940914847101999,0.0006600464355009655,1
"7th A Cross Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",12.975623216666667,77.55922732083333,24,33.37225770483806,12.375416666666666,35.32,27.46275385241903,Medium,26.21813757099427,0.00019782438389292164,0.29428930909409284,0.0006598395170509813,1
"ITPL Main Road, ESI Road Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",12.98487327142857,77.70814787857144,14,28.076183769071587,19.680714285714288,38.84,27.71030617025008,Medium,26.214151072989377,0.00019779430446757832,0.29448710339856043,0.0006597391876926831,1
"Drive Thru Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",13.175514922222224,77.63548588333333,18,30.52698574134533,17.727222222222224,32.14,27.009659537339335,Medium,26.208369935517712,0.00019775068390317187,0.2946848540824636,0.0006595936921193618,1
"Thavarekere Main Road, Bovi Colony, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",12.92902675,77.60938698571428,14,28.076183769071587,22.88357142857143,27.55,26.413163313107223,Medium,26.206151072989375,0.00019773394186299364,0.2948825880243266,0.0006595378493587867,1
"5th Cross Road, Subhash Nagar, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",12.996859166666667,77.56801818333334,30,35.60246252987629,11.326333333333334,26.5,26.499131264938146,Medium,26.195571058098626,0.00019765411220607493,0.29508024213653267,0.0006592715790374491,1
"100 Feet Road, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560008, India",12.970415,77.6412514,1,7.186324541728964,49.42,49.42,28.303162270864483,Medium,26.191478497950932,0.00019762323250733317,0.29527786536904,0.0006591685803822607,1
"60 Feet Main Road, Block B, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.964715826829266,77.7165328,41,38.750943032107685,9.373658536585365,15.92,25.371569077029452,Medium,26.185799155464103,0.00019758038001922905,0.2954754457490592,0.0006590256467130201,1
"Sarjapura Main Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",12.918496665384614,77.67013383076923,26,34.170164749957664,13.027692307692309,28.26,26.645390067286527,Medium,26.179282920169026,0.0001975312129024169,0.2956729769619616,0.0006588616507183217,1
"Whitefield Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.960988178571428,77.74757573571428,14,28.076183769071587,17.812857142857144,44.84,28.349949027392938,Medium,26.160401072989373,0.0001973887432180253,0.2958703657051796,0.0006583864457618173,1
"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",12.986492751488356,77.64805704533697,13,27.360888115455122,22.551538461538463,32.14,26.8739055961891,Medium,26.155526925038778,0.0001973519661848467,0.29606771767136447,0.0006582637766583752,1
